Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sentence,data_eligible,matched_locations,translated_sentence_en,matched_locations_en
84,88,88,०४६ को परिवर्तनपछि विद्यार्थी आन्दोलन रचनात्मक र बढ्ता शैक्षिक मुद्दामा केन्द्रित हुनुपर्छ भन्ने उनको विचार पृथ्वीनारायण क्याम्पसबाट सुरुवात भएको थियो,Yes,['नारायण'],His idea that the student movement should be constructive and focused more on educational issues after the change of 046 BS started from Prithvi Narayan Campus.,['Narayan']
85,89,89,"२०४५ सालमा पार्टीको संगठित सदस्यता, २०३९ पार्टीको रेडगार्ड अर्गनाइजेसनमा संगठित २०४० मा इलाका पार्टी कमिटी, २०४६–४७ मा पोखरा नगर कमिटी, २०४८ मा पार्टी जिल्ला कमिटी र त्यसपछि लगातार जिल्ला कमिटीमा उनी सक्रिय थिए",Yes,['पोखरा'],"In 2045 BS, he got the organized membership of the party, organized in the Red Guard Organization of 2039 BS, in 2040 in the Area Party Committee, in 2046-47 in the Pokhara Town Committee, in 2048 in the Party District Committee, and after that he was continuously active in the District Committee.",['Pokhara']
86,90,90,पोखरा,Yes,['पोखरा'],Pokhara,['Pokhara']
87,91,91,"नागरिक उड्डयन, संस्कृति तथा पर्यटनमन्त्री रविन्द्र अधिकारीको गृहजिल्ला, गण्डकी प्रदेशको राजधानी पोखरामा शुक्रबार गरिने भएको छ",Yes,['पोखरा'],"The funeral of Minister of Civil Aviation, Culture and Tourism Rabindra Adhikari will be held on Friday in Pokhara, the home district of the capital of Gandaki Province.",['Pokhara']
88,92,92,पारिवारिक श्रोतले दिएको जानकारी अनुसार उनको अन्त्यष्टि शुक्रबार पोखरामै गर्न लागिएको हो,Yes,['पोखरा'],"According to the information given by family sources, his funeral is being held in Pokhara on Friday.",['Pokhara']
89,93,93,शुक्रबार बिहान अधिकारीको शव पोखरा ल्याउने तयारी भइरहेको छ,Yes,['पोखरा'],Preparations are underway to bring Adhikari's body to Pokhara on Friday morning.,['Pokhara']
90,94,94,पोखरामा शव ल्याएपछि अन्तिम श्रद्धाञ्जलीका लागि राखिने छ,Yes,['पोखरा'],"After the body is brought to Pokhara, it will be kept for final tributes.",['Pokhara']
91,95,95,"कार्यतालिका अनुसार पोखरा प्रदर्शनी केन्द्रमा अन्तिम सम्मान दिईने, नयाँ बजार-महेन्द्रपुल-रानीपौवा-हस्पिटल चोक हुँदै रामाघाटमा लगिने र त्यहाँ राजकीय सम्माका साथ अन्त्येष्टि गरिनेछ",Yes,"['रानीपौवा', 'पोखरा']","According to the schedule, final respects will be given at the Pokhara Exhibition Center, taken to Ramghat via Naya Bazar-Mahendrapul-Ranipauwa-Hospital Chowk, and there it will be cremated with state honors.","['Ranipauwa', 'Pokhara']"
92,96,96,पोखरा,Yes,['पोखरा'],Pokhara,['Pokhara']
93,97,97,"नागरिक उड्डयन, संस्कृति तथा पर्यटनमन्त्री रविन्द्र अधिकारीको गृहजिल्ला, गण्डकी प्रदेशको राजधानी पोखरामा शुक्रबार गरिने भएको छ",Yes,['पोखरा'],"The funeral of Minister of Civil Aviation, Culture and Tourism Rabindra Adhikari will be held on Friday in Pokhara, the home district of the capital of Gandaki Province.",['Pokhara']
94,98,98,पारिवारिक श्रोतले दिएको जानकारी अनुसार उनको अन्त्यष्टि शुक्रबार पोखरामै गर्न लागिएको हो,Yes,['पोखरा'],"According to the information given by family sources, his funeral is being held in Pokhara on Friday.",['Pokhara']
95,99,99,शुक्रबार बिहान अधिकारीको शव पोखरा ल्याउने तयारी भइरहेको छ,Yes,['पोखरा'],Preparations are underway to bring Adhikari's body to Pokhara on Friday morning.,['Pokhara']
